isaac,11.69,
ethan,11.69,
irishsmudge,11.44,
knightni,11.36,
raptor,11.13,
jgbonc,11.12,
dart5,11,
santina64,10.92,
barronsaz,10.54,
cindy0604,10.53,
phredeye,10.53,
dart1,10.46,
macielewis,10.34,
dart3,10.17,
china,10.05,
dart6,9.96,
coreymarc,9.52,
rusty2260,9.29,
josephtung,8.89,
deimos6971,8.73,
dart4,8.22,
leonzerby86,7.91,
apr217399,16.64,
bzigmzike,23.6,
doctormanny,12.09,
fargoski75,12.47,
ferdy,21.5,
george2u,21.82,
gf12121972,35.35,
jamel58,24.79,
jjkrash58,19.92,
jojo,25.28,
kessler501,37.25,
latts15,17.62,
leaplijm,20.59,
lindseyfaye,14.35,
maurov07,0,
mgoblue,11.26,
narkeesa13,15.85,
obriens0606,21.25,
paulzilla,19.42,
pinky0026,22.35,
ramrod6666,0,
renegade,26.18,
sami27,15.5,
shaun,24.02,
staats2611,25.03,
steves8,0,
therrlein,13.17,
tylertajima,19.62,
ahren,22.14,
aj031890,0,
alvinbrewer,0,
modglinalyssa,10.25,
amberalert,16.28,
dndsmom,17.28,
andtwfarr1696,0,
birdnest808,18.87,
anthpollock,27.46,
shooter81,0,
aedwards17,0,
ashleywasden,0,
austin,23.38,
austin85,18.25,
bedo82082,20.06,
wprovau,31.31,
billemerick,15.37,
bhughes,24.71,
wwingert,20.07,
b3281965,17.46,
broberts,14.6,
latimer1517,26.34,
budlht,16.38,
bradawg,27.87,
batman101,17.05,
nikesoccer18,0,
almighty,23.44,
pyro1988,22.17,
bastienb,0,
e122728,0,
bekaczmarski,0,
coltrain95,23.3,
bridgetblg,12.66,
babygirl318,12.57,
britt,0,
terps610,0,
carlp234,23.51,
charlie,0,
crs24fan,20.1,
chrisc,0,
go360darts,0,
chrissyward1,13.95,
jayden7,14.6,
christis79,0,
monstah,24.16,
sissy88girl,19.63,
wvblondie,0,
puddin,27.36,
cmoran,18.06,
craigh,29.89,
bigd1981,20.49,
dangit,0,
dsak12,25.2,
monster1,21.5,
dani,0,
danielle3dmb,16.99,
dart20,0,
dart4,8.22,
daryanmartin,0,
conroydt,18.46,
dherzog,0,
djohns,13.46,
huck21,22.49,
debz,21.59,
dennymc1024,26.26,
d5962c,16.19,
donnadaley,20.3,
freddiex13,20.17,
epicdave,17.63,
erics180,0,
ferragamovince,11.63,
floriderzx6,0,
tank,30.7,
fpsbackhoe,26.65,
barnie,0,
garettsanders,0,
rcgoose21,0,
jake,0,
jcohn,12.66,
jamie22boo,13.71,
cubbyad5,0,
wildbronco1141981,26.19,
litjeannie1965,0,
ruggerrock,25.58,
hoosier07,33.07,
luckd,25.06,
dx269,32.11,
whore1,0,
jensanity78,0,
jeramyscott,23.36,
jalvarado123,20.81,
kichiguy92,23.76,
jessegore,0,
jehrenstrom,23.5,
jimmymcbride,11.37,
lynchability,11.56,
joe,24.56,
jfarthing,24.29,
twistdbydsign09,19.82,
jmeir248,0,
johno,27.44,
mightybonz,28.67,
jolene,9.66,
jc007,13.45,
pinkcookie,0,
joshgarber,30.99,
tfsrider,14.96,
countrygator,20.16,
juice,14.89,
jpizzle,30.31,
justinm,23.13,
karenbarbadaes,10,
kathyshannon5,0,
paul,0,
erratik412,14.7,
john21857,15.03,
kerry73,0,
qzilla,25.56,
blttwin,22.62,
kevin4457,0,
n9ne4our,18.04,
kimtew,0,
kris3030,14.92,
kristinaellison,19.6,
kylecline,0,
misslacey1983,12.36,
layne,12.67,
leec61,16.24,
rapper0913,17.99,
jazzyjez11,18.13,
leo0418,26.11,
lc121,15.05,
lisakern,0,
lboshart,14.54,
leftyluke,0,
lydell1024,16.37,
mandeeb118,19.37,
duke0012,22.27,
flafisherman,0,
mattkoon,32.77,
echorhayne,12.8,
melindalloyd,0,
djmichaelk,0,
michelebrown,0,
buczgrl98,21.12,
clardy1962,23.02,
kontos18,26.41,
sinnerz69,18.75,
mikeyz70,24.44,
moose2103,18.44,
mstrickland82,0,
myksez0414,23.46,
miked,18.23,
mhendrickson1,15.66,
lan82,19.01,
whalen624,0,
moore04,15.02,
usmc,15.54,
paul1960,0,
pstomcum,18.68,
paulamurphy,15.8,
privera,15.24,
masterpsktr,0,
deliverance,30.38,
randy27,0,
richardmcginnis2005,15.41,
rickhelton,16.8,
rosszaszi,0,
buchanan24,25.12,
scarberry25,29.44,
rstauter66,21.01,
cowboys88228,16.97,
roadkill61,0,
robyn1976,13.62,
robzz,24.42,
spadaforarj,0,
rcstll555,23.09,
tonie229,12.43,
khalsa,15.22,
ryanw,20.36,
lfnntz808,21.67,
sjc89115,14.24,
scarberry,16.22,
sminzola,20.95,
scottstanley,15.97,
scudder,22.58,
funsize8oh8,16.2,
wally,0,
bigmac,22.1,
shawn29555,0,
sheliabrown,0,
skato,20.28,
staceygenne,0,
scrub91732,21.26,
bigdaddy1123,0,
sueru,0,
tflorian,13.05,
terry1115,0,
terrywells,23.15,
theprodigy,0,
theresalynn,0,
tenderheart,15.31,
angels02,0,
mistere11,0,
timff20,0,
tdurham,13.12,
tomvanson,0,
thall,14.4,
tonycrawford12,24.42,
tsmeland,0,
traceface,13.33,
tracy14,19.01,
tyeztoyz,24.56,
verniboy,16.8,
vdrust,18.07,
bombhills,16.91,
markfair,,4.81
craigi,,4.66
scorpion180,,4.65
timadams,,4.61
mark104,,4.58
baltimoreclipper,,4.58
drstew1277,,4.46
eddiemorales,,4.43
dflowers,,4.4
jeddart,,4.38
jimrobinson,,4.36
andym,,4.36
peteh,,4.31
trooper,,4.26
jpidarts,,4.26
johnbeard,,4.25
darthack57,,4.23
george,,4.2
data174,,4.2
kkaneshi,,4.2
bwalton,,4.18
davewilderman,,4.15
r1breck,,4.15
maddg180,,4.15
philman,,4.13
mikescar,,4.13
lbthad,,4.11
won23,,4.1
peterl,,4.08
phxkix76,,4.05
elmer,,4.04
johnnyk180,,4.03
naluboy04,,4.02
carolinakid,,4.02
doug808,,4
extremehop,,3.98
jkulsa,,3.97
serena,,3.96
ozzie,,3.95
ashten,,3.94
emily,,3.93
showers,,3.92
dartmaster,,3.91
bg420,,3.91
bullcoks,,3.88
robertdixon,,3.86
whoppa72,,3.85
greg,,3.85
jimnolte,,3.83
soko721,,3.83
dartkid1,,3.83
dsiperly,,3.83
dweikel,,3.82
gdoheny,,3.79
tigertok,,3.79
markmeares,,3.78
jgraton,,3.78
lucky,,3.77
drowdd,,3.77
kamander,,3.77
lonnykempf68,,3.76
brettroberts,,3.74
bartz123,,3.74
rlweevo8,,3.72
mofsie0176,,3.71
abrant95,,3.7
rstewart,,3.7
sidney,,3.69
eds,,3.69
edshoepe,,3.68
azpig,,3.68
jonesj,,3.68
craigh,,3.67
k1ng,,3.66
lakertime,,3.66
miker,,3.66
davidllerena,,3.66
cowboy,,3.65
montana16,,3.65
shad13,,3.65
scherbing,,3.64
sneuplazx,,3.63
haas,,3.63
tubby1972,,3.63
markkoldesko,,3.63
devonation,,3.63
spricket,,3.63
jjjamriska,,3.62
jlee,,3.61
kalehilligas,,3.6
schultzy,,3.6
mikegloss,,3.6
crath,,3.6
nickriv,,3.59
sheareynolds,,3.59
dirtrider929,,3.58
sdubois,,3.58
skinny,,3.57
randy,,3.56
rschmitt,,3.56
wbloss,,3.56
teamstai350,,3.56
ronnellb,,3.55
willie,,3.55
bgslim,,3.54
jimbodish3,,3.53
michaelmelo,,3.53
cmrath,,3.53
harold,,3.53
kory,,3.53
jasongodek,,3.51
mikebarr,,3.51
danohpp69,,3.5
elizabeth,,3.5
rupert1,,3.49
killian24,,3.49
jmb110672,,3.48
jrod,,3.48
cashkutz77,,3.47
yurga,,3.46
kerwinlloyd,,3.46
mmensinger,,3.46
vindel,,3.46
hwanta,,3.45
galactus0504,,3.45
paulp,,3.45
bobby147,,3.45
localasian,,3.45
pvelenger,,3.45
allenjohnson,,3.45
jimmyworrell,,3.44
bobcody19588,,3.44
tony,,3.44
danb,,3.44
drew14500,,3.44
jesswncr1,,3.44
js49ers,,3.44
johno,,3.43
ddartgod,,3.43
fjb15425,,3.42
tdempsey,,3.42
dodgers23,,3.41
clizzardism,,3.41
gam,,3.41
elston,,3.4
stevek,,3.39
woodpecker,,3.39
kluhr,,3.39
lukelee,,3.38
alvinreynolds,,3.38
rustylewis,,3.38
dgarlough,,3.38
brianp,,3.36
ronsmith,,3.35
cb112233,,3.35
chrisg,,3.34
rascal808,,3.34
melissap180,,3.34
billyj,,3.34
nightcap24,,3.33
buckslayer33,,3.33
dankchina,,3.32
whitehorse1,,3.32
tensaibaka1,,3.31
eggs,,3.3
dradner,,3.3
dartssking25,,3.29
wed190,,3.28
fleasandticks,,3.28
ronniecole,,3.27
jranold05,,3.26
weldprorp1,,3.26
dallas88,,3.26
rushed55,,3.25
keola,,3.24
jake001,,3.24
j120477d,,3.24
jdaddio,,3.24
mallison,,3.24
rapper0913,,3.23
smp4,,3.23
brian1527,,3.23
bradons,,3.22
unkie,,3.22
ryandahammah,,3.21
cthomas81,,3.21
onoboy,,3.21
bud,,3.2
dsmithii,,3.2
teer2,,3.2
apg7879kids9,,3.2
jeffn,,3.2
mspicer,,3.19
peaches33,,3.18
boomboom,,3.18
tidal,,3.18
bigjosh6106,,3.18
angelakuhn,,3.17
mrdart7718,,3.17
patrick,,3.17
cdouthat,,3.17
khos,,3.16
walton17535,,3.15
tmistydad2,,3.15
dennis69,,3.15
moore,,3.14
jlivensparger,,3.14
steelcurt77,,3.14
jluke,,3.14
mslusser,,3.13
eroper,,3.13
jeffgaiggs,,3.12
drifta808,,3.12
fdurst101,,3.12
richardd,,3.12
rmole,,3.11
pillowpants69,,3.11
angrysmurf,,3.11
j2346,,3.11
themind1162,,3.1
jimkinee,,3.1
b2469,,3.1
crobs1,,3.1
kekic,,3.1
jharv1985,,3.1
henryjordy,,3.08
dceric1313,,3.08
dartmonster,,3.08
steve,,3.08
reno,,3.07
bjones,,3.07
jstilts,,3.06
greghensley,,3.05
edb,,3.05
gimo,,3.05
wheeler10,,3.05
ixnay1039,,3.05
robert0915,,3.05
tommy,,3.05
crazynative,,3.04
tinsken1,,3.04
egarma,,3.04
matt1129,,3.04
billeast,,3.04
russsalvador,,3.04
gramirez,,3.04
johnnymacc36,,3.04
ggarma808,,3.03
heath,,3.03
villain,,3.03
j2206,,3.03
ryanrichards,,3.03
jwells,,3.02
jeff,,3.02
krugi1121,,3.02
boomer10,,3.02
kleaver,,3.01
slepecki,,3.01
madhatter,,3.01
knightni,,3
coach,,3
bobmccoll,,3
chris12,,2.99
jdub,,2.99
adamwunglueck,,2.98
jim2529,,2.97
jody,,2.97
bborelli,,2.97
billt3316,,2.97
davidhickman,,2.97
frog,,2.97
trainer6,,2.96
murrdogg,,2.96
pops,,2.96
stevthomps,,2.96
xmarc72x,,2.95
ben,,2.95
redneck,,2.95
mtprice20,,2.95
jef1712,,2.95
bubba,,2.95
bryan56,,2.95
dgomez,,2.95
shawn730,,2.94
yamblaster200,,2.94
frank13,,2.93
hendog72,,2.93
fatboyzjerky,,2.93
clyde,,2.93
dylanandersen,,2.93
garystratton,,2.92
g2112,,2.92
billbeard,,2.92
flizzip,,2.91
lelan,,2.91
marinesniper1,,2.91
halstorm,,2.91
shrek,,2.9
lynn,,2.9
thegiant,,2.9
lazerxdarts,,2.9
xzavier,,2.9
k0na,,2.9
brianc2023,,2.89
repodart,,2.89
mattycakes,,2.89
tommygun760,,2.89
kieron,,2.89
mikeeee,,2.89
usmcela,,2.88
rick,,2.88
mark,,2.88
won234,,2.88
sski,,2.88
rkeckler,,2.88
fat1179,,2.88
drainey,,2.87
porkpie1,,2.87
skinman923,,2.86
tonyz,,2.86
joshmeyer,,2.86
junior,,2.86
kurse,,2.85
veek5,,2.85
hawk,,2.85
salanga,,2.85
ted420,,2.85
tylermeares,,2.85
maggotbrain,,2.85
michaelmayberry,,2.84
bobby,,2.84
tkunkel,,2.84
dvinesky,,2.84
kevintaylor,,2.84
claylittle,,2.84
thunder716,,2.83
johnd,,2.83
nsasinowski,,2.83
bigal,,2.83
adamy,,2.83
rodneypryor,,2.82
quintmateen,,2.82
rilo,,2.82
miahb,,2.81
mosdef8,,2.81
hcedillo,,2.81
jeff6161,,2.81
eddwin,,2.81
rockowen,,2.81
q1718,,2.81
tylerwargo,,2.8
lamato,,2.8
shieldsda,,2.8
preston,,2.8
cody12,,2.8
shartnett,,2.8
grimct,,2.79
toxic,,2.78
jasondodge,,2.78
rob213,,2.77
brownie,,2.77
willieszabo,,2.77
tinman,,2.77
fjames,,2.77
kormick,,2.77
tomwilliamson,,2.77
rprince,,2.77
boibbymac,,2.76
aname3,,2.76
wayners15,,2.76
albertmaerz,,2.75
cavronie,,2.75
vetteman,,2.75
changgi,,2.75
crow2103,,2.75
kostura14,,2.75
zdopey,,2.74
butter,,2.74
alanl,,2.74
cowboy0927,,2.74
deleonibus,,2.74
kpenney,,2.74
dinman,,2.74
douglass,,2.73
rohlfing04,,2.73
johnmeyke,,2.73
rfeche2370,,2.73
jtrip12,,2.73
dwright,,2.73
jryanwong,,2.72
ronm,,2.72
haroldt,,2.72
dennis1,,2.72
mongol,,2.71
hank,,2.71
skikuchi2,,2.71
dartmaster56,,2.71
larryvaughn,,2.71
ad2266,,2.71
pudge017,,2.71
phillies1,,2.71
lilybaby,,2.71
mcbrian,,2.7
jlinko18,,2.7
mkurley,,2.7
eichornadam,,2.7
dman72,,2.7
bnolder,,2.7
joeymeade,,2.7
daveward,,2.69
psychooh,,2.69
toshio71,,2.69
bblake,,2.69
m00300003,,2.69
keithk575,,2.69
mrrogers,,2.69
jimmywilson,,2.68
dyork778,,2.68
jp324,,2.68
leod,,2.68
denise0904,,2.68
richieo31,,2.68
sixdartout,,2.68
jmg1380,,2.67
grantono53,,2.67
weerdo626,,2.67
peten,,2.67
crash1031,,2.66
tbevans,,2.66
fancy,,2.66
toto,,2.66
dustinanderson,,2.65
jamess,,2.65
fburns19,,2.65
stirfry,,2.64
gaz66,,2.64
goodwij7,,2.64
ediamond,,2.64
pjlasher,,2.64
jaybee,,2.63
aleksiejczyk,,2.63
kevin,,2.63
victor1122,,2.63
carloselizondo,,2.63
rw1234,,2.63
tvgreen,,2.62
hazmat,,2.62
skrzat,,2.62
joej,,2.62
ace,,2.62
jbrown,,2.61
callie75,,2.61
houdini,,2.61
briancastilho,,2.61
bsandman6,,2.61
codyreynolds,,2.61
james,,2.6
kingkaio77,,2.6
cowboybob,,2.6
gdart1,,2.59
trobertson,,2.59
linky,,2.59
luis,,2.58
wwilk1989,,2.58
woozy,,2.58
jbucket53,,2.57
owosso,,2.57
justlaugh,,2.57
figgy,,2.56
powiethepower,,2.56
uyt567,,2.55
springball2013,,2.55
romans828,,2.55
pauliej,,2.55
larrynickols,,2.55
lugo022774,,2.55
boomer808,,2.54
brian,,2.54
fishgodz1,,2.54
hesbros,,2.54
mattrisoldi,,2.54
highman,,2.54
clint12,,2.54
richarddugbridge,,2.53
jimgrier,,2.53
umbrellar3d,,2.53
ochoseis,,2.53
charlesross,,2.53
sepelyak,,2.52
peekn01,,2.52
spot819,,2.52
braddahtom,,2.52
wingfield,,2.52
ryanlutz28,,2.52
armock,,2.52
rr061863,,2.52
gooch81,,2.51
jrock410,,2.51
jakarai06,,2.51
rvera,,2.51
joseph12,,2.51
brandong,,2.5
lerowalker,,2.5
wingman,,2.5
tomvanson,,2.5
jschmidt,,2.5
dustinvalentine,,2.5
robbie,,2.5
theviper,,2.5
martinc,,2.49
docb,,2.49
janeleong,,2.49
twinred,,2.49
timrussell,,2.48
keg62283,,2.48
scottyw12,,2.48
bentshaft,,2.48
asuwest,,2.48
craigbrew,,2.48
mo180,,2.48
munoz5665,,2.48
yanni,,2.47
pb03171965,,2.47
ckelley,,2.47
georgefarr,,2.47
drew1191,,2.47
driverbob,,2.46
wmsfresh,,2.46
seankturner74,,2.46
bobo,,2.46
kirklee,,2.46
bobboh10,,2.46
james7291,,2.45
woodysouthwest,,2.45
kendalltisdale,,2.45
rlutz28,,2.45
bkunkel,,2.45
cuyemura,,2.45
phuntr,,2.44
edwin33,,2.44
cats21464,,2.44
irish,,2.44
justinproctor,,2.44
brickaz,,2.44
tash,,2.43
chelle666,,2.43
frank,,2.43
michelles,,2.43
primtime,,2.43
dart25,,2.42
kate17182,,2.42
rob0227,,2.42
jkelley,,2.42
m3151,,2.42
ktillah808,,2.42
osaru303,,2.42
jimmie,,2.42
ckhawaii1,,2.42
nicolemanning,,2.41
stephanietaylor,,2.41
matto,,2.4
djcp04,,2.4
usa1,,2.4
neal,,2.4
jojostratton,,2.4
tbusch,,2.4
mooseluce,,2.4
jer069,,2.4
obrien,,2.39
lfnntz,,2.39
rberry78,,2.39
brooksy3423,,2.39
shelleyponte,,2.39
folasababy,,2.38
canoetee,,2.38
docb1972,,2.38
johnparsons,,2.38
nrck0814,,2.38
wigs90,,2.38
m1dg2003,,2.38
kaosjoker,,2.38
dave221,,2.38
curtis79,,2.38
mickihughes,,2.37
drock,,2.37
creldredge,,2.37
drperformanceny,,2.37
erickwok,,2.37
bigred1,,2.37
lokene,,2.37
hdossantos,,2.37
cindy,,2.36
travish,,2.36
mkpro,,2.36
thedartshop,,2.36
rinoe,,2.35
password,,2.35
teeisme,,2.35
airgaswest,,2.35
darla,,2.34
xrateddarts,,2.34
tish0716,,2.33
aaron200377,,2.33
minami15,,2.33
jason0612,,2.33
avdarts,,2.33
boltz,,2.33
zman240,,2.33
azjacob97,,2.33
speedy12,,2.33
jessica109,,2.32
sf550m,,2.32
podnar,,2.32
ballsack,,2.32
gwgardnerjr,,2.32
brett,,2.31
theshonzie13,,2.31
theron,,2.31
saintsfan,,2.31
ktallebach,,2.3
tweetychic,,2.3
peanut01,,2.3
hase81m,,2.3
marc,,2.3
travis12,,2.3
jddarter,,2.29
ryandavis,,2.29
tracey226,,2.29
dmatthews,,2.29
hawkeye,,2.29
yonez,,2.29
robertambs,,2.29
raiders,,2.29
dennymiller38,,2.28
brian71d,,2.28
bkelly,,2.28
paulpagtama,,2.28
aguilera,,2.27
bryon7,,2.27
billkinee,,2.27
jelway0799,,2.27
sammonji,,2.26
hjtyler,,2.26
dilligaf,,2.26
askum84,,2.26
ikaikab,,2.26
kris922,,2.26
jsparrow02,,2.26
mnichols69,,2.26
dulak,,2.25
gmark808,,2.25
fry1488,,2.25
derekw,,2.25
kenneth,,2.25
dancer61024,,2.25
bossdave11,,2.24
rstauter66,,2.24
shawn,,2.24
ilovedarts4life,,2.24
kelli722,,2.24
matt,,2.24
danka93,,2.24
tbowk2006,,2.23
day10,,2.23
amberhuddleston,,2.23
ralphc,,2.23
brians,,2.23
terigalford,,2.22
billy,,2.22
rody1,,2.22
swede1,,2.22
cory0604,,2.22
diana,,2.22
jmclean,,2.22
goree4259,,2.22
sstew1277,,2.22
busta808,,2.22
jeff12,,2.22
newton,,2.21
brandi,,2.21
ang1966,,2.21
superiordarts68,,2.21
khackman,,2.21
los,,2.21
ttrips,,2.21
dked,,2.21
dartteese,,2.21
jennifer,,2.21
frankbenning,,2.2
rc0311,,2.2
kbkurmis,,2.2
coreyarhart,,2.2
danieldgt7,,2.2
marci,,2.2
rmdragonite,,2.2
buttonsmisty2012,,2.2
anna,,2.2
slanicka,,2.19
polini,,2.19
badassblunt420,,2.19
michaelh,,2.19
daveandersen,,2.19
devin,,2.18
skunishima,,2.18
mrmike,,2.18
scottf,,2.18
kristi,,2.18
vancil,,2.18
satu808,,2.18
larryv,,2.18
mz86,,2.18
isaac5,,2.18
pinoy8604,,2.18
toobad,,2.18
parker,,2.18
silenttd,,2.18
pico,,2.18
aaa32,,2.18
jrcastillo,,2.17
skeet,,2.17
debbieboren,,2.17
sanderella,,2.17
mikebrown,,2.17
jeffreypaiz31,,2.17
phillarican,,2.17
crashdavis08,,2.17
mjmoreno66,,2.16
kate314,,2.16
hotrod24,,2.16
browns,,2.16
lestermbaps68,,2.15
labelwise,,2.15
wayne,,2.15
beff,,2.15
jason,,2.15
toddbowen,,2.15
shawnee,,2.15
edw1n,,2.15
hogan83,,2.15
bougher,,2.14
tinaleen0955,,2.14
skylar76,,2.14
evag,,2.14
carla,,2.14
tiim1007,,2.14
robert12,,2.14
henry,,2.14
nathantse,,2.14
beerme12pk,,2.13
lmnop,,2.13
tank01,,2.13
naonep,,2.13
pochobuilt,,2.13
chriszimmerman,,2.12
jadeemm,,2.12
eddygrey,,2.12
giggles,,2.12
mcshaft,,2.12
dcarberry,,2.12
dwightg,,2.11
brysonkk,,2.11
sacrtc01,,2.11
zjohnson89,,2.11
bfiorani,,2.1
mikeberk29,,2.1
mannaree09,,2.1
jrrepoman,,2.1
dannyhidalgo,,2.1
burnout420,,2.1
chrisbryan,,2.09
rsummers40,,2.09
nctrnln32,,2.09
julz,,2.09
mikeylikedit,,2.09
ambrogis,,2.09
mparks,,2.09
wushutiger,,2.09
azjeg,,2.09
kristens,,2.09
ogysjules,,2.09
gina,,2.08
tommygun,,2.08
frailey,,2.08
brad666,,2.08
apple12345,,2.08
kevinlloyd,,2.08
dgoetter,,2.07
sheldon11,,2.07
phantomace88,,2.07
rome62,,2.07
patrita,,2.07
tattedgod,,2.07
dawnlewis,,2.07
shane,,2.07
mikeevalle,,2.06
pocketrocket,,2.06
destanieward,,2.06
marian,,2.06
epicdave,,2.06
blizz808,,2.06
jr22,,2.06
amberbell319,,2.06
hophead,,2.06
dbotelho71,,2.06
ross,,2.06
spocdlowkey1,,2.05
barb3549,,2.05
arapahopi,,2.05
therealjamece,,2.05
jamies,,2.05
jlopez,,2.05
jgsquirt,,2.05
jsherwin85,,2.05
god0915,,2.05
tree02,,2.04
walks,,2.04
shinjo1,,2.04
homer13,,2.04
mrsvans2006,,2.04
dom123,,2.04
stevo,,2.04
fginder,,2.04
swetness,,2.04
richwesner,,2.03
brjames,,2.03
chris1123,,2.03
tumi01,,2.03
jmac220,,2.03
caine,,2.03
filsis,,2.03
hica5t3r,,2.03
toolbox,,2.03
kiki,,2.03
langetile,,2.02
wcjames,,2.02
rudy12,,2.02
dlmoore1229,,2.02
javoigt1,,2.02
nick,,2.02
nsiperly,,2.02
boozer12,,2.02
dale,,2.02
jamesadams,,2.01
charliex200,,2.01
girlsswimtaxi,,2.01
messina,,2.01
sean,,2.01
ernie,,2.01
bobbylite,,2.01
gasman,,2.01
adamr,,2.01
justin87,,2.01
nalosoljah,,2
adamlaughlin,,2
tazz,,2
kaulana,,2
jimluft,,2
chrisparsons,,2
ronint80,,2
brandy12,,2
gk9916,,2
warubozo,,2
keithsielaff,,2
cortez,,2
thurnis,,1.99
sheri,,1.99
teammurder,,1.99
smurphy,,1.99
briantulish,,1.98
ryday8,,1.98
joecarroll,,1.98
christa14,,1.98
katiwillis,,1.98
tomblake,,1.98
tdavis54,,1.97
msgalactus,,1.97
willhills,,1.97
rickybobby,,1.97
goose,,1.97
cronickiller,,1.97
kaybrew23,,1.97
jesse,,1.97
bjamin18,,1.96
jamesdet,,1.96
dart5th,,1.96
tonyhannon,,1.96
cathyg,,1.95
zroberts,,1.95
haleyalexander,,1.95
teresa,,1.95
matt79,,1.95
st0307,,1.95
evoracer,,1.95
tammyworrell,,1.94
exactice,,1.94
tjohnson,,1.94
sebar003,,1.94
dartroom,,1.94
paulyboy,,1.94
vincent,,1.93
skatepunk1,,1.93
dartbitch,,1.93
kdub706,,1.93
teleebes10,,1.93
bobt,,1.93
rickholg,,1.92
allknightlong1,,1.92
honeygrl88,,1.92
bktakao6,,1.92
ablank,,1.92
cindy0604,,1.91
isaac,,1.91
valwolff83,,1.91
shaas,,1.91
wiggle1,,1.91
kevinb,,1.91
c1134,,1.91
megganleigh,,1.91
champs8008,,1.91
jgarma808,,1.91
jackgeorge,,1.9
mypenride,,1.9
lantus2014,,1.9
johnnybravo,,1.9
gravy1,,1.9
flyers506,,1.9
stu@dartoo.us,,1.9
adunn2004,,1.9
caster100,,1.9
bcap4800,,1.9
megzy07,,1.9
d000420,,1.9
z97056,,1.9
hollister,,1.9
dartdaughter,,1.9
jdbarba104,,1.89
julio1,,1.89
tadc,,1.89
borda,,1.89
mikeyb,,1.89
badjoojoo,,1.89
vanvader,,1.88
annecraddock,,1.88
sdbwls3,,1.88
jethridge70,,1.88
sflicinski,,1.88
peterali,,1.88
phxcaps,,1.88
txnguyen,,1.88
florence69,,1.88
suzysmith8094,,1.88
danielacosta,,1.88
highcountry1,,1.88
jeanetteb,,1.87
creed84,,1.87
negler0213,,1.87
joanne,,1.87
rogern,,1.87
howeta,,1.87
marmish,,1.87
washerman,,1.87
erock666,,1.87
robert,,1.86
blusunday,,1.85
rusty,,1.85
snake31237,,1.85
mwyma2002,,1.85
valrog1999,,1.85
wzv100,,1.85
gyver,,1.85
dman,,1.85
dseamans,,1.85
dballebach,,1.84
cvanscoter,,1.84
garyfly2,,1.84
hawkp0ny,,1.84
dshouseman,,1.84
wburcham,,1.84
vr666,,1.84
m1014,,1.84
bez32,,1.84
kimg,,1.84
tiger1,,1.84
gmoney,,1.84
pointwhore58,,1.84
yeddie,,1.84
kvirginia,,1.83
simonegenne,,1.83
jlophx,,1.83
eric00af,,1.83
jthom195,,1.83
kroberts798,,1.83
violet,,1.83
wade,,1.83
colette,,1.82
mjohnson,,1.82
ruben,,1.82
russell,,1.82
stalker,,1.82
wallflower,,1.82
hevy908,,1.82
davebyer,,1.82
nacontijr,,1.81
monicab1110,,1.81
dizziboi,,1.81
kcdia2468,,1.81
ciawsum,,1.81
phoenixlily,,1.81
diggs5646,,1.81
tobinblows,,1.81
hayleysaint,,1.8
lorilarson,,1.8
darts,,1.8
gabs8842,,1.8
ruben12,,1.8
tmfj,,1.8
asufan94,,1.8
mylinda,,1.8
kennelai2,,1.8
davidh,,1.8
tampatay2012,,1.8
gsilkey,,1.8
giulio,,1.8
barronsaz,,1.79
toosh84,,1.79
jeffrey,,1.79
jazzygirl,,1.79
mannaree,,1.79
morawetz,,1.79
redhoney,,1.79
matthews28,,1.79
dez,,1.78
greensgreen,,1.78
jenng24,,1.78
michele618,,1.78
k69t,,1.77
tytaylor,,1.77
setinstoneaz,,1.77
apache928,,1.77
gspot,,1.77
chiefgame1,,1.76
j2232001,,1.76
mikev,,1.76
mas1113,,1.76
flipmaster,,1.76
tigers,,1.76
rroogg,,1.75
brittany14,,1.75
juliosr,,1.75
jake279,,1.75
cheryl,,1.74
hannoncannon,,1.74
alohag94,,1.74
freddiex13,,1.74
haybray54,,1.74
sami1713,,1.74
pole1967,,1.73
donnyfu24,,1.73
liz12,,1.73
dsully,,1.73
fernelson1,,1.73
matttheman,,1.73
john,,1.73
majorfazer10,,1.73
jello33,,1.73
mxracer249,,1.73
jayperez,,1.73
drick21,,1.72
kaneohekid12,,1.72
postman06,,1.72
michellew,,1.72
jerrys,,1.72
kaitehild,,1.72
dkane808,,1.72
monkey,,1.72
wjh,,1.71
abuz4me,,1.71
jaylei97,,1.71
knobl972,,1.71
philip12,,1.71
jrebolledo,,1.71
dabomb1,,1.71
billklenske,,1.71
lisa73,,1.7
kaimiloa68,,1.7
indyzander,,1.7
rainizzle,,1.7
broxbombers,,1.7
gorilla92,,1.7
kevinkevo,,1.7
brianbumpus,,1.69
brandeezy,,1.69
hawaiianboi,,1.69
djroskull1,,1.69
chandre,,1.69
boostrich1,,1.69
designsbyd,,1.68
gloriav,,1.68
bbc291,,1.68
az691515,,1.68
hoofarted,,1.68
gabbychubby,,1.68
elwall,,1.68
coorsray,,1.67
sanro1,,1.67
po28,,1.67
twood5,,1.67
yooper,,1.67
jmatthews,,1.67
chris,,1.67
higa20,,1.66
missi,,1.66
charger1,,1.66
allierenfrow,,1.66
icewhit,,1.66
danagardner,,1.66
donna12,,1.66
axb0350,,1.66
mike12,,1.66
rnich,,1.66
jago808,,1.65
